source_hero,vs_hero,block,vs_role,score,grade_raw
주노,미즈키,상성,힐러,-1.0,
주노,모이라,상성,힐러,-1.0,
주노,우양,상성,힐러,1.0,
주노,젠야타,상성,힐러,0.0,
키리코,D.Mon,상성,탱커,2.0,
키리코,D.Va,상성,탱커,-1.0,
키리코,도미나,상성,탱커,1.0,
키리코,둠피스트,상성,탱커,1.0,
키리코,해저드,상성,탱커,-2.0,
키리코,정커퀸,상성,탱커,3.0,
키리코,마우가,상성,탱커,1.0,
키리코,오리사,상성,탱커,2.0,
키리코,라마트라,상성,탱커,-2.0,
키리코,라인하르트,상성,탱커,0.0,
키리코,로드호그,상성,탱커,-2.0,
키리코,시그마,상성,탱커,0.0,
키리코,윈스턴,상성,탱커,-3.0,
키리코,레킹볼,상성,탱커,-2.0,
키리코,자리야,상성,탱커,-2.0,
키리코,안란,상성,딜러,2.0,
키리코,애쉬,상성,딜러,0.0,
키리코,바스티온,상성,딜러,-1.0,
키리코,캐서디,상성,딜러,-2.0,
키리코,에코,상성,딜러,0.0,
키리코,엠레,상성,딜러,-2.0,
키리코,프레야,상성,딜러,-2.0,
키리코,겐지,상성,딜러,0.0,
키리코,한조,상성,딜러,-2.0,
키리코,정크랫,상성,딜러,-2.0,
키리코,메이,상성,딜러,3.0,
키리코,파라,상성,딜러,-2.0,
키리코,리퍼,상성,딜러,-1.0,
키리코,시온,상성,딜러,-2.0,
키리코,시에라,상성,딜러,2.0,
키리코,소전,상성,딜러,-2.0,
키리코,솔저: 76,상성,딜러,-2.0,
키리코,솜브라,상성,딜러,3.0,
키리코,시메트라,상성,딜러,1.0,
키리코,토르비욘,상성,딜러,-2.0,
키리코,트레이서,상성,딜러,3.0,
키리코,벤데타,상성,딜러,0.0,
키리코,벤처,상성,딜러,1.0,
키리코,위도우메이커,상성,딜러,1.0,
키리코,아나,상성,힐러,3.0,
키리코,바티스트,상성,힐러,-2.0,
키리코,브리기테,상성,힐러,1.0,
키리코,일리아리,상성,힐러,0.0,
키리코,제트팩 캣,상성,힐러,-2.0,
키리코,주노,상성,힐러,-1.0,
키리코,라이프위버,상성,힐러,0.0,
키리코,루시우,상성,힐러,0.0,
키리코,메르시,상성,힐러,0.0,
키리코,미즈키,상성,힐러,0.0,
키리코,모이라,상성,힐러,-2.0,
키리코,우양,상성,힐러,-2.0,
키리코,젠야타,상성,힐러,0.0,
라이프위버,D.Mon,상성,탱커,3.0,
라이프위버,D.Va,상성,탱커,0.0,
라이프위버,도미나,상성,탱커,-1.0,
라이프위버,둠피스트,상성,탱커,2.0,
라이프위버,해저드,상성,탱커,2.0,
라이프위버,정커퀸,상성,탱커,0.0,
라이프위버,마우가,상성,탱커,0.0,
라이프위버,오리사,상성,탱커,2.0,
라이프위버,라마트라,상성,탱커,2.0,
라이프위버,라인하르트,상성,탱커,3.0,
라이프위버,로드호그,상성,탱커,0.0,
라이프위버,시그마,상성,탱커,2.0,
라이프위버,윈스턴,상성,탱커,-1.0,
라이프위버,레킹볼,상성,탱커,0.0,
라이프위버,자리야,상성,탱커,2.0,
라이프위버,안란,상성,딜러,1.0,
라이프위버,애쉬,상성,딜러,-2.0,
라이프위버,바스티온,상성,딜러,-2.0,
라이프위버,캐서디,상성,딜러,2.0,
라이프위버,에코,상성,딜러,-3.0,
라이프위버,엠레,상성,딜러,-2.0,
라이프위버,프레야,상성,딜러,-3.0,
라이프위버,겐지,상성,딜러,0.0,
라이프위버,한조,상성,딜러,-3.0,
라이프위버,정크랫,상성,딜러,0.0,
라이프위버,메이,상성,딜러,2.0,
라이프위버,파라,상성,딜러,-3.0,
라이프위버,리퍼,상성,딜러,2.0,
라이프위버,시온,상성,딜러,1.0,
라이프위버,시에라,상성,딜러,0.0,
라이프위버,소전,상성,딜러,-2.0,
라이프위버,솔저: 76,상성,딜러,-2.0,
라이프위버,솜브라,상성,딜러,2.0,
라이프위버,시메트라,상성,딜러,0.0,
라이프위버,토르비욘,상성,딜러,1.0,
라이프위버,트레이서,상성,딜러,2.0,
라이프위버,벤데타,상성,딜러,-2.0,
라이프위버,벤처,상성,딜러,2.0,
라이프위버,위도우메이커,상성,딜러,-2.0,
라이프위버,아나,상성,힐러,0.0,
라이프위버,바티스트,상성,힐러,-2.0,
라이프위버,브리기테,상성,힐러,0.0,
라이프위버,일리아리,상성,힐러,0.0,
라이프위버,제트팩 캣,상성,힐러,2.0,
라이프위버,주노,상성,힐러,0.0,
라이프위버,키리코,상성,힐러,0.0,
라이프위버,루시우,상성,힐러,-1.0,
라이프위버,메르시,상성,힐러,0.0,
라이프위버,미즈키,상성,힐러,2.0,
라이프위버,모이라,상성,힐러,0.0,
라이프위버,우양,상성,힐러,-2.0,
라이프위버,젠야타,상성,힐러,-1.0,
루시우,D.Mon,상성,탱커,0.0,
루시우,D.Va,상성,탱커,0.0,
루시우,도미나,상성,탱커,2.0,
루시우,둠피스트,상성,탱커,-3.0,
루시우,해저드,상성,탱커,-3.0,
루시우,정커퀸,상성,탱커,1.0,
루시우,마우가,상성,탱커,-3.0,
루시우,오리사,상성,탱커,2.0,
루시우,라마트라,상성,탱커,2.0,
루시우,라인하르트,상성,탱커,2.0,
루시우,로드호그,상성,탱커,-3.0,
루시우,시그마,상성,탱커,2.0,
루시우,윈스턴,상성,탱커,2.0,
루시우,레킹볼,상성,탱커,0.0,
루시우,자리야,상성,탱커,-2.0,
루시우,안란,상성,딜러,0.0,
루시우,애쉬,상성,딜러,1.0,
루시우,바스티온,상성,딜러,0.0,
루시우,캐서디,상성,딜러,-2.0,
루시우,에코,상성,딜러,0.0,
루시우,엠레,상성,딜러,-2.0,
루시우,프레야,상성,딜러,-2.0,
루시우,겐지,상성,딜러,0.0,
루시우,한조,상성,딜러,-2.0,
루시우,정크랫,상성,딜러,-1.0,
루시우,메이,상성,딜러,2.0,
루시우,파라,상성,딜러,-2.0,
루시우,리퍼,상성,딜러,2.0,
루시우,시온,상성,딜러,2.0,
루시우,시에라,상성,딜러,1.0,
루시우,소전,상성,딜러,-1.0,
루시우,솔저: 76,상성,딜러,-2.0,
루시우,솜브라,상성,딜러,-2.0,
루시우,시메트라,상성,딜러,-1.0,
루시우,토르비욘,상성,딜러,0.0,
루시우,트레이서,상성,딜러,0.0,
루시우,벤데타,상성,딜러,0.0,
루시우,벤처,상성,딜러,2.0,
루시우,위도우메이커,상성,딜러,3.0,
루시우,아나,상성,힐러,2.0,
루시우,바티스트,상성,힐러,-2.0,
루시우,브리기테,상성,힐러,-1.0,
루시우,일리아리,상성,힐러,1.0,
루시우,제트팩 캣,상성,힐러,0.0,
루시우,주노,상성,힐러,0.0,
루시우,키리코,상성,힐러,0.0,
루시우,라이프위버,상성,힐러,2.0,
루시우,메르시,상성,힐러,0.0,
루시우,미즈키,상성,힐러,-2.0,
루시우,모이라,상성,힐러,0.0,
루시우,우양,상성,힐러,1.0,
루시우,젠야타,상성,힐러,0.0,
메르시,D.Mon,상성,탱커,-2.0,
메르시,D.Va,상성,탱커,-3.0,
메르시,도미나,상성,탱커,-1.0,
메르시,둠피스트,상성,탱커,2.0,
메르시,해저드,상성,탱커,0.0,
메르시,정커퀸,상성,탱커,-2.0,
메르시,마우가,상성,탱커,-2.0,
메르시,오리사,상성,탱커,0.0,
메르시,라마트라,상성,탱커,0.0,
메르시,라인하르트,상성,탱커,0.0,
메르시,로드호그,상성,탱커,-2.0,
메르시,시그마,상성,탱커,-1.0,
메르시,윈스턴,상성,탱커,1.0,
메르시,레킹볼,상성,탱커,0.0,
메르시,자리야,상성,탱커,-1.0,
메르시,안란,상성,딜러,2.0,
메르시,애쉬,상성,딜러,-2.0,
메르시,바스티온,상성,딜러,-2.0,
메르시,캐서디,상성,딜러,-3.0,
메르시,에코,상성,딜러,0.0,
메르시,엠레,상성,딜러,-2.0,
메르시,프레야,상성,딜러,-2.0,
메르시,겐지,상성,딜러,-2.0,
메르시,한조,상성,딜러,0.0,
메르시,정크랫,상성,딜러,-2.0,
메르시,메이,상성,딜러,1.0,
메르시,파라,상성,딜러,0.0,
메르시,리퍼,상성,딜러,-3.0,
메르시,시온,상성,딜러,-2.0,
메르시,시에라,상성,딜러,-2.0,
메르시,소전,상성,딜러,-3.0,
메르시,솔저: 76,상성,딜러,-2.0,
메르시,솜브라,상성,딜러,-3.0,
메르시,시메트라,상성,딜러,1.0,
메르시,토르비욘,상성,딜러,0.0,
메르시,트레이서,상성,딜러,-1.0,
메르시,벤데타,상성,딜러,1.0,
메르시,벤처,상성,딜러,0.0,
메르시,위도우메이커,상성,딜러,-2.0,
메르시,아나,상성,힐러,-2.0,
메르시,바티스트,상성,힐러,-2.0,
메르시,브리기테,상성,힐러,2.0,
메르시,일리아리,상성,힐러,-2.0,
메르시,제트팩 캣,상성,힐러,0.0,
메르시,주노,상성,힐러,-2.0,
메르시,키리코,상성,힐러,0.0,
메르시,라이프위버,상성,힐러,0.0,
메르시,루시우,상성,힐러,0.0,
메르시,미즈키,상성,힐러,0.0,
메르시,모이라,상성,힐러,-2.0,
메르시,우양,상성,힐러,1.0,
메르시,젠야타,상성,힐러,-2.0,
미즈키,D.Mon,상성,탱커,-1.5,
미즈키,D.Va,상성,탱커,2.0,
미즈키,도미나,상성,탱커,-2.0,
미즈키,둠피스트,상성,탱커,3.0,
미즈키,해저드,상성,탱커,2.0,
미즈키,정커퀸,상성,탱커,2.0,
미즈키,마우가,상성,탱커,0.0,
미즈키,오리사,상성,탱커,-2.0,
미즈키,라마트라,상성,탱커,0.0,
미즈키,라인하르트,상성,탱커,-2.0,
미즈키,로드호그,상성,탱커,-3.0,
미즈키,시그마,상성,탱커,-2.0,
미즈키,윈스턴,상성,탱커,1.0,
미즈키,레킹볼,상성,탱커,2.0,
미즈키,자리야,상성,탱커,-2.0,
미즈키,안란,상성,딜러,0.0,
미즈키,애쉬,상성,딜러,-1.0,
미즈키,바스티온,상성,딜러,-1.0,
미즈키,캐서디,상성,딜러,1.0,
미즈키,에코,상성,딜러,-2.0,
미즈키,엠레,상성,딜러,0.0,
미즈키,프레야,상성,딜러,-2.0,
미즈키,겐지,상성,딜러,0.0,
미즈키,한조,상성,딜러,-3.0,
미즈키,정크랫,상성,딜러,0.0,
미즈키,메이,상성,딜러,1.0,
미즈키,파라,상성,딜러,-2.0,
미즈키,리퍼,상성,딜러,0.0,
미즈키,시온,상성,딜러,2.0,
미즈키,시에라,상성,딜러,0.0,
미즈키,소전,상성,딜러,-2.0,
미즈키,솔저: 76,상성,딜러,0.0,
미즈키,솜브라,상성,딜러,2.0,
미즈키,시메트라,상성,딜러,-2.0,
미즈키,토르비욘,상성,딜러,-2.0,
미즈키,트레이서,상성,딜러,2.0,
미즈키,벤데타,상성,딜러,2.0,
미즈키,벤처,상성,딜러,3.0,
미즈키,위도우메이커,상성,딜러,-3.0,
미즈키,아나,상성,힐러,0.0,
미즈키,바티스트,상성,힐러,0.0,
미즈키,브리기테,상성,힐러,0.0,
미즈키,일리아리,상성,힐러,-1.0,
미즈키,제트팩 캣,상성,힐러,1.5,
미즈키,주노,상성,힐러,2.0,
미즈키,키리코,상성,힐러,0.0,
미즈키,라이프위버,상성,힐러,-2.0,
미즈키,루시우,상성,힐러,2.0,
미즈키,메르시,상성,힐러,-2.0,
미즈키,모이라,상성,힐러,1.0,
미즈키,우양,상성,힐러,0.0,
미즈키,젠야타,상성,힐러,-1.0,
모이라,D.Mon,상성,탱커,0.0,
모이라,D.Va,상성,탱커,-2.0,
모이라,도미나,상성,탱커,-2.0,
모이라,둠피스트,상성,탱커,0.0,
모이라,해저드,상성,탱커,-2.0,
모이라,정커퀸,상성,탱커,0.0,
모이라,마우가,상성,탱커,0.0,
모이라,오리사,상성,탱커,0.5,
모이라,라마트라,상성,탱커,2.0,
모이라,라인하르트,상성,탱커,2.0,
모이라,로드호그,상성,탱커,-3.0,
모이라,시그마,상성,탱커,2.0,
모이라,윈스턴,상성,탱커,0.0,
모이라,레킹볼,상성,탱커,0.0,
모이라,자리야,상성,탱커,0.0,
모이라,안란,상성,딜러,2.0,
모이라,애쉬,상성,딜러,-2.0,
모이라,바스티온,상성,딜러,-1.0,
모이라,캐서디,상성,딜러,-3.0,
모이라,에코,상성,딜러,0.0,
모이라,엠레,상성,딜러,-2.0,
모이라,프레야,상성,딜러,-3.0,
모이라,겐지,상성,딜러,2.0,
모이라,한조,상성,딜러,-2.0,
모이라,정크랫,상성,딜러,0.0,
모이라,메이,상성,딜러,0.0,
모이라,파라,상성,딜러,-3.0,
모이라,리퍼,상성,딜러,-3.0,
모이라,시온,상성,딜러,0.0,
모이라,시에라,상성,딜러,-2.0,
모이라,소전,상성,딜러,-2.0,
모이라,솔저: 76,상성,딜러,-2.0,
모이라,솜브라,상성,딜러,2.0,
모이라,시메트라,상성,딜러,1.0,
모이라,토르비욘,상성,딜러,-3.0,
모이라,트레이서,상성,딜러,-2.0,
모이라,벤데타,상성,딜러,2.0,
모이라,벤처,상성,딜러,-1.0,
모이라,위도우메이커,상성,딜러,-2.0,
모이라,아나,상성,힐러,-2,약간 유리 (1대1) 불리 (팀파이트) [v1.5 팀전 값 채택]
모이라,바티스트,상성,힐러,0.0,
모이라,브리기테,상성,힐러,0.0,
모이라,일리아리,상성,힐러,0.0,
모이라,제트팩 캣,상성,힐러,1.0,
모이라,주노,상성,힐러,1.0,
모이라,키리코,상성,힐러,2.0,
모이라,라이프위버,상성,힐러,0.0,
모이라,루시우,상성,힐러,0.0,
모이라,메르시,상성,힐러,2.0,
모이라,미즈키,상성,힐러,-1.0,
모이라,우양,상성,힐러,1.0,
모이라,젠야타,상성,힐러,0.0,
우양,D.Mon,상성,탱커,-2.0,
우양,D.Va,상성,탱커,-3.0,
우양,도미나,상성,탱커,2.0,
우양,둠피스트,상성,탱커,-3.0,
우양,해저드,상성,탱커,-2.0,
우양,정커퀸,상성,탱커,-2.0,
우양,마우가,상성,탱커,1.0,
우양,오리사,상성,탱커,2.0,
우양,라마트라,상성,탱커,0.0,
우양,라인하르트,상성,탱커,2.0,
우양,로드호그,상성,탱커,-2.0,
우양,시그마,상성,탱커,0.0,
우양,윈스턴,상성,탱커,-2.0,
우양,레킹볼,상성,탱커,-3.0,
우양,자리야,상성,탱커,2.0,
우양,안란,상성,딜러,1.0,
우양,애쉬,상성,딜러,-1.0,
우양,바스티온,상성,딜러,0.0,
우양,캐서디,상성,딜러,-1.0,
우양,에코,상성,딜러,-2.0,
우양,엠레,상성,딜러,0.0,
우양,프레야,상성,딜러,-2.0,
우양,겐지,상성,딜러,-2.0,
우양,한조,상성,딜러,-1.0,
우양,정크랫,상성,딜러,2.0,
우양,메이,상성,딜러,2.0,
우양,파라,상성,딜러,-3.0,
우양,리퍼,상성,딜러,2.0,
우양,시온,상성,딜러,-3.0,
우양,시에라,상성,딜러,2.0,
우양,소전,상성,딜러,0.0,
우양,솔저: 76,상성,딜러,2.0,
우양,솜브라,상성,딜러,-2.0,
우양,시메트라,상성,딜러,1.0,
우양,토르비욘,상성,딜러,3.0,
우양,트레이서,상성,딜러,0.0,
우양,벤데타,상성,딜러,0.0,
우양,벤처,상성,딜러,-1.0,
우양,위도우메이커,상성,딜러,2.0,
우양,아나,상성,힐러,0.0,
우양,바티스트,상성,힐러,-1.0,
우양,브리기테,상성,힐러,3.0,
우양,일리아리,상성,힐러,-1.0,
우양,제트팩 캣,상성,힐러,-3.0,
우양,주노,상성,힐러,-1.0,
우양,키리코,상성,힐러,2.0,
우양,라이프위버,상성,힐러,2.0,
우양,루시우,상성,힐러,-1.0,
우양,메르시,상성,힐러,-2.0,
우양,미즈키,상성,힐러,0.0,
우양,모이라,상성,힐러,-1.0,
우양,젠야타,상성,힐러,2.0,
젠야타,D.Mon,상성,탱커,3.0,
젠야타,D.Va,상성,탱커,0.0,
젠야타,도미나,상성,탱커,2.0,
젠야타,둠피스트,상성,탱커,0.0,
젠야타,해저드,상성,탱커,2.0,
젠야타,정커퀸,상성,탱커,-2.0,
젠야타,마우가,상성,탱커,3.0,
젠야타,오리사,상성,탱커,3.0,
젠야타,라마트라,상성,탱커,2.0,
젠야타,라인하르트,상성,탱커,2.0,
젠야타,로드호그,상성,탱커,2.0,
젠야타,시그마,상성,탱커,0.0,
젠야타,윈스턴,상성,탱커,2.0,
젠야타,레킹볼,상성,탱커,0.0,
젠야타,자리야,상성,탱커,2.0,
젠야타,안란,상성,딜러,1.0,
젠야타,애쉬,상성,딜러,0.0,
젠야타,바스티온,상성,딜러,2.0,
젠야타,캐서디,상성,딜러,-2.0,
젠야타,에코,상성,딜러,2.0,
젠야타,엠레,상성,딜러,-2.0,
젠야타,프레야,상성,딜러,-2.0,
젠야타,겐지,상성,딜러,-3.0,
젠야타,한조,상성,딜러,-2.0,
젠야타,정크랫,상성,딜러,0.0,
젠야타,메이,상성,딜러,2.0,
젠야타,파라,상성,딜러,2.0,
젠야타,리퍼,상성,딜러,1.0,
젠야타,시온,상성,딜러,-3.0,
젠야타,시에라,상성,딜러,-2.0,
젠야타,소전,상성,딜러,-2.0,
젠야타,솔저: 76,상성,딜러,-2.0,
젠야타,솜브라,상성,딜러,-2.0,
젠야타,시메트라,상성,딜러,0.0,
젠야타,토르비욘,상성,딜러,2.0,
젠야타,트레이서,상성,딜러,-2.0,
젠야타,벤데타,상성,딜러,1.0,
젠야타,벤처,상성,딜러,0.0,
젠야타,위도우메이커,상성,딜러,0.0,
젠야타,아나,상성,힐러,0.0,
젠야타,바티스트,상성,힐러,-2.0,
젠야타,브리기테,상성,힐러,2.0,
젠야타,일리아리,상성,힐러,-2.0,
젠야타,제트팩 캣,상성,힐러,3.0,
젠야타,주노,상성,힐러,0.0,
젠야타,키리코,상성,힐러,0.0,
젠야타,라이프위버,상성,힐러,2.0,
젠야타,루시우,상성,힐러,2.0,
젠야타,메르시,상성,힐러,2.0,
젠야타,미즈키,상성,힐러,1.0,
젠야타,모이라,상성,힐러,0.0,
젠야타,우양,상성,힐러,-2.0,
